address,protocol,score
0x789ca72f93766acd5258eae57fde93f85cdd13af,coven.hodl,58
0x734140298e3c5ba4198f503b8e5e841ffe3b34be,coven.hodl,75
0x6ebd8991fc87f130de28de4b37f882d6cbe9ab28,coven.hodl,48
0x02a522d98ec2d2c3bbe91acc29ee7fd32ab880ab,coven.hodl,49
0xf05408afa36c0672140aa706ca0ebab4c8991c37,coven.hodl,59
0xafada13a37a656e03845820abdfe63c80f695956,coven.hodl,57
0x79bab008aaf4ddb60b2a70c06b5d42e747f08472,coven.hodl,49
0x1c2f327840f3e34934b2a92b250ca3d7cb6ace3d,coven.hodl,59
0x725815a9badc044a47d3588062b649e410cdacfc,coven.hodl,87
0x70eb77e3e0e4086fa3fa9dc0b2549fc3eaa00578,coven.hodl,58
0x3e9ea0a31ad01b188c49de5f9124c27f5a77c498,coven.hodl,56
0x450692c064a7b61cbac47bcfce34261cfc68e9b9,coven.hodl,59
0xdb28c70c409eb46c8a6784bfbb5c622d7af05fb2,coven.hodl,56
0x96afaef2b1562b8e46ffa25a76103d91531ae849,coven.hodl,49
0x38920daff3cbb1f41d2f89c1dc94400d12f730df,coven.hodl,102
0x63e62588330657c99ba79139e7c21af0c0db1e7e,coven.hodl,77
0xfae318107669eb4b2994eb2cc0fc59f517addc08,coven.hodl,49
0x8d4f54913ba39263395b0067f953355813223699,coven.hodl,58
0x488deae8f95c4ebc51ff38cef24dcc06e5d9f280,coven.hodl,95
0x148e9350ac6d2214be940e0793cc59ab7d821e3c,coven.hodl,49
0x916b4145d4994601e8f37650bae0e6f4a4d88980,coven.hodl,57
0x84a5a6ac374435f3d4cca1aa82466b03669f50d1,coven.hodl,87
0x4fe0fe19f00e6ed5dd02a427cccc6b252efbf368,coven.hodl,59
0x353f6124e6316cc19f0f0c4335bdfa1b268071b3,coven.hodl,87
0x2de14db256db2597fe3c8eed46ef5b20ba390823,coven.hodl,57
0x6a8ffe5cdb1da9d5d3d79675773133d1f76977b8,coven.hodl,79
0x2e612548bf81b763032f4913afe1d7d3643a4d5c,coven.hodl,55
0xc0f4f18aa3a60e0032e928b907b642e2f6ba63d0,coven.hodl,58
0xff992e92099035ce63f459a5967e4a8c0d95dd71,coven.hodl,59
0xab1ac2d7e513fbae27a08c93807febc6bc9c6ff6,coven.hodl,48
0x4d6eaed5a1d1e631bbb6b3b4c6bedc4251d2ddf6,coven.hodl,55
0x9ef756060e28384cc078fd72cdf18070269a9b45,coven.hodl,48
0xe7657ab31a15a0a2e024ba12ab85967fec4253bc,coven.hodl,57
0x4de5ae339b406a8cd5037e9138a62e86aa5352ef,coven.hodl,58
0x0f0a60861ab7e230a4976e3a00e1077756e2ff79,coven.hodl,49
0xf19c1b88a5149eeff04fa4438f45eead47397b1f,coven.hodl,87
0x82f402847051bddaab0f5d4b481417281837c424,coven.hodl,101
0x6becffa5522bc2cb3b1ebeed2f963708f5cc8755,coven.hodl,79
0xc3462cdbafa34e27901885e08931d659e3d3ffcf,coven.hodl,58
0x645a679107923bb22cf81b5d585c091a73c24444,coven.hodl,75
0x3b78fcf6128d8903b4bdab1e25244578b5a7676f,coven.hodl,79
0xcb0592589602b841be035e1e64c2a5b1ef006aa2,coven.hodl,77
0x78e7d7d4b454ab02904477ea71e6f15270bbb716,coven.hodl,49
0xb38babf0cd99b531bb4da992e97f90a25e898b29,coven.hodl,101
0xdac92c7acec40dce1b3af889355a4b38f1963bd4,coven.hodl,92
0x01a1cc2757333a4300158ff10f6436918c009740,coven.hodl,101
0x2be10b35230198cd17598e5b8671878dcb394a64,coven.hodl,93
0x2cb451b13cd12ac6f1f857de9835f59b32709345,coven.hodl,78
0x1d60c34f508bbbd7f1cb50b375c4cdd25e718d1c,coven.hodl,101
0x3bcadea43e7a69edf603838f3e36a78df04b0153,coven.hodl,78
0xa5cc7f3c81681429b8e4fc074847083446cfdb99,coven.hodl,87
0x035e2016c5b2bcdfcc402f5c76e3a7fc469f74fa,coven.hodl,49
0xb8acc589a67ecfade31efde49a062cc21d68a64f,coven.hodl,94
0x17c086e922a05be63bb5199de4c6878d664a2116,coven.hodl,56
0x642281af9755ca3576849807fc13f2e3657bd5f7,coven.hodl,75
0x9e7b92278592384b52398260b0ca217267feada0,coven.hodl,101
0x5aa07ec8bcccf76510139b0c24a53eed25849d75,coven.hodl,94
0xc77320c60328c02618ed159205d2fbb55e5d769f,coven.hodl,101
0x74607155cab6c9f70aca4587c0b83f606f2086b3,coven.hodl,59
0x54a6984971d31cb3654c2e3c716a7296dd18567b,coven.hodl,54
0xc970d99fe2d82eb673f8cda384ff35bdceaa7562,coven.hodl,60
0x344b1e4ac175f16d3ba40a688ca928e3768e275a,coven.hodl,60
0x8510c69e3794c48bf4556d7dcfd1ea3024f66caa,coven.hodl,56
0xa0286326581c3212044cd361ef706eac15caea00,coven.hodl,60
0xb7f4e738bb0b85ad1ecef26a2a733dc899da500e,coven.hodl,56
0xf8a3f2ff9cbeda070ccad392d824f31f91694518,coven.hodl,54
0xa2c659531b15bff2556ea7e12d477d3c8761acd9,coven.hodl,55
0xecf8e8bcdeb5413be0115245eb69b8d3a64d1f03,coven.hodl,48
0x16e430932a1644815043d2e15e826864e570c715,coven.hodl,101
0x7f0caffbc038a698a3df1c76d165960a7f77e286,coven.hodl,55
0x75479b52c8ccbd74716fb3ea17074aaef14c66a2,coven.hodl,78
0x6278e4fe0e4670eac88014d6326f079b4d02d73c,coven.hodl,60
0xe31069e61802d37795e7dd4a816e827e00704cc4,coven.hodl,79
0x37cf7dca5f07ed7dbaf5275d3bae5934c74ed74d,coven.hodl,88
0xc7f40983459135e3636474119f1b2795e4359c39,coven.hodl,54
0x1ac793d91a0ac229e5a03e173c139409e4055a90,coven.hodl,48
0x1fe20c76a8dc7016a8ada85f4649f7db8c0d263c,coven.hodl,58
0x696e7128118c9290b4a27f07de2654a8ba3dd1e1,coven.hodl,95
0x83d3c179e7906e7f6755658c70e106f1ed3c5782,coven.hodl,58
0x2718874048abccebe24693e689d31b011c6101ea,coven.hodl,87
0x45082e08f582300d7bea8fdf0a3b6e62a8d1967a,coven.hodl,55
0xc2e1c4749507c7918b6f2301251da4e21725e933,coven.hodl,102
0x3f4905b73d9176774ef1fe702edc98d62a953e9d,coven.hodl,85
0xa03c71da3fb59eafae7197b2d878435c93dbb516,coven.hodl,57
0x357e21cd01d0b3e5b0a805c1cd26240606c5e386,coven.hodl,101
0x4f9181c7c39accc7e3bf9a037c3b3cabe67cbee0,coven.hodl,60
0x124cb8dde9f94917ef91910e0d751584861154a4,coven.hodl,57
0xe8db3544c43e4afe57b0b5cfb1cac4f683f889a8,coven.hodl,49
0xcd3459f369374b07d06b37b54b58c559233e3666,coven.hodl,55
0xfea369b634c885ee1b0c17dd77d0b821199f500c,coven.hodl,78
0x46f3d70e0ca9d93814837cfa81bc8be5b13869c1,coven.hodl,60
0x496d7abbbaff5b75c78b4fa0d61be017c84e4d46,coven.hodl,99
0xf034a95445caf6062a61d430ae58debe151db353,coven.hodl,48
0x573218bdab89615f15c74caa00ea980cb66b139b,coven.hodl,60
0x7edf88eccfe561bd40f50dc39a55b790d9c3b52b,coven.hodl,49
0xaf74c24426defe1237245703ba394ce036f3b923,coven.hodl,56
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,coven.hodl,79
0xeb3009d9a216bce0991f1a511756de080a064a39,coven.hodl,81
0xc109636a2b47f8b290cc134dd446fcd7d7e0cc94,coven.hodl,94
0x917a68483d760f520c65d230531e567bc57f7d79,coven.hodl,60
0x978b11b38ba03ceaa778d914092704b39b843263,coven.hodl,87
0x25e0fbc652cfc890d308961b7d34c08d109a491b,coven.hodl,48
0x94dc920901b6221562ddf07271aadef439a84ead,coven.hodl,56
0x3e0fef63fdbe25f31366c49e8fe7b3be795f7391,coven.hodl,58
0xc7c8fa917d383cbc649ea2c6397a5ad9456f60c9,coven.hodl,58
0x244cc2450131bb4565657a4b583a9065ef551126,coven.hodl,56
0xd6237f5e56910037f5028e3e52acd57e894ff1c6,coven.hodl,75
0x244d1a181b6fa17b807d5aeca1053c4b26e8fecd,coven.hodl,60
0x285e4d5f600c621d93f7f6131288dcf5e237e5cd,coven.hodl,101
0x69f37db06ba1a3e7f160a71839173c7a3eee0520,coven.hodl,75
0xd7a6db96bc4b629a42058536dea0101695234c06,coven.hodl,75
0x475a5aadf19865aada10b5abd7615dd4d7d6224b,coven.hodl,58
0xb3b3eeb4d999afc09049f8df15a6e286c0f212f1,coven.hodl,48
0x72c67887efb4e1aebae1903e4f24c6b5f0ae8165,coven.hodl,55
0x4d4fc2b1d694d3d7647443b79a7efd3bf4efdb41,coven.hodl,92
0xad79320c811268e083c9e9e9b3f2b4d3ddd54ead,coven.hodl,54
0x7dfd1fe9f9e04933b198618aa597a5d2b6911be6,coven.hodl,54
0xfc68bb04eb6f4fd255522cb9c815f3d445bd9c52,coven.hodl,58
0x40b545e213dc1201fd741a217a40ecde1d3e5651,coven.hodl,48
0x88343108aaee1c6db3a35f3b037af28f8af548c4,coven.hodl,60
0x3f5f58e3131055d7030fd4f11b165a19f54256f6,coven.hodl,87
0xdb1312a9c8bf5ff3579c016f82a932e2bb48453f,coven.hodl,79
0xfe7ec0016125e009390f6551e4e78171977130b3,coven.hodl,59
0x82814ab92bc8c903b5417dd5ae072898c21e27dd,coven.hodl,57
0x8537f92005b3d9414a9bab7a5741695ec1645511,coven.hodl,101
0x5cf8574c6a0ee0cd2069fa8c687dca5644637c01,coven.hodl,77
0x885d9f63917a854e7bc157f93372d78202422523,coven.hodl,94
0x5b0849d71592e14cebed2333ac8e09aadc40d594,coven.hodl,59
0x147f138fc56629622c77f0d6c126925d55e79ff2,coven.hodl,58
0xb5a7af035b80b5e2520cebdef716af3ba5282a4a,coven.hodl,79
0x0df95d14a635058dd9dc7df51e4980b224b50bd2,coven.hodl,87
0x2a138e1e8340579a691c5388b796da7cc6089c38,coven.hodl,60
0x8ce4c753c441422f7067c9530924936e330cbbd7,coven.hodl,87
0x2057c3c95f998e00240659a8f58d7013aad16425,coven.hodl,101
0xd57f72cc85ee8fd68547df60f8e559c28da31cc9,coven.hodl,56
0x0d6965c3217809c9eeac71fc66c54e98d04484e8,coven.hodl,57
0x853bc45c24ca3b6b05e603502cf1da50006df8fd,coven.hodl,60
0x9f77ff9daabd717e7fb6c1af0b3f8808074efeed,coven.hodl,75
0x1132d811403ac0d94023e727783b994ca4c8f727,coven.hodl,57
0x136c65a3f31682fcf683906ddbf3c76db2633f99,coven.hodl,79
0xfa1afc4534fc9f80a552e61dd04cd8a172c821a6,coven.hodl,54
0x03962f2c74b59589674288f4470437492e3293a2,coven.hodl,59
0xfd9bc4707961125f6becd693de62af68b5b51e4f,coven.hodl,56
0xaf387095f5296177a2397005c9b22ed0e2de4cbf,coven.hodl,57
0x93528843175bc75466712df8015dd613cf0fd6e1,coven.hodl,99
0x8eb9e5e5375b72ee7c5cb786ce8564d854c26a86,coven.hodl,87
0x4216a17bf0177c166eac730edac5bbfba6f218ae,coven.hodl,57
0x3bfa1106a6611d410f04a75e7d99f26d15f5f587,coven.hodl,54
0x1f82e28860651d7ff12880cb87f4c5d4551e37a9,coven.hodl,57
0x0f26f792fb89daf87a10a40f57ed1a0093b74ad7,coven.hodl,87
0xe029b9c7d4c4a0bce3363f45dc5f2b583b5812a9,coven.hodl,60
0xddfabcdc4d8ffc6d5beaf154f18b778f892a0740,coven.hodl,54
0x93e6c8601dd8a61863562f50d542f3dc2cc50155,coven.hodl,79
0xd8af5632ba067d3316e6ac94be9bc7fb6c15d236,coven.hodl,55
0x2da1a00149cc28cdc5dcf6e29ffdc7ef00606829,coven.hodl,49
0x9f735a0693ef263a70df328d142fb3704258bf8a,coven.hodl,99
0x021b91aa3930ab1caf7c00d186011674b6bc77f2,coven.hodl,77
0x94aaf5ceb457057ac4d1588257988d487272984f,coven.hodl,76
0xad20584435be8bbe93d8673d5402f9f6571af6d7,coven.hodl,48
0x28b4de9c45af6cb1a5a46c19909108f2bb74a2be,coven.hodl,101
0x69cdff4cd34bf651a87b27ccf44a02f28a0bafaf,coven.hodl,59
0x3fba18b343735de2a59a79cf7af44a55ab94f0a2,coven.hodl,48
0x6d7f60bfb71881c55ea97cf4d1376c6669358c78,coven.hodl,58
0xdf700679eb5cf490313d010a73088dbd0f9fe40f,coven.hodl,81
0xb0c8fe272a270f040307e720c9069253284b4333,coven.hodl,87
0xfabda191f1331630cbeeca935ad4c928078678c5,coven.hodl,90
0x7a8ef86d46d1adc28efb099f3203049040065980,coven.hodl,85
0xb5f5c823e524c6ab059dad93d3d120f730752dec,coven.hodl,58
0xe2b68ab1a08506e2e417714dc99c26f86cc21e5e,coven.hodl,59
0x2dc638f37bef71d8cd81a5bea3f47241f8f1fb72,coven.hodl,59
0x11f8329df0fe061bb745d6a8ad9c2ffdbef74281,coven.hodl,101
0x2d59bf8bb7e19d39274620db270ef543a67e5d0f,coven.hodl,48
0x4c677499d2996788e0e73f1149ee6be8eb0405a1,coven.hodl,58
0xd44cff6251519ee3437f3c2b4f6016d777b11365,coven.hodl,82
0xa1970ac4fc2f0b3e37f0374ec329f97076ed3ce7,coven.hodl,101
0xcc7e20f42a9c62bde2a3185e7700844508e32cc7,coven.hodl,57
0xbf81337357aeb9159d86d2939f94749450615ae7,coven.hodl,48
0xd4c5211966074126b8f932596a26a34e5ae31d45,coven.hodl,58
0x1492004547ff0efd778cc2c14e794b26b4701105,coven.hodl,101
0x4fb45dbb50e6a305fb888586f1917970c7346169,coven.hodl,60
0x3783c1b214dfb339b5291cb8ea2ce9de6998b9a7,coven.hodl,56
0xbc5bd967cae97c0991fe23af97731cb55c77824f,coven.hodl,79
0x5320e3e2a5a8061fe451d4243ebd716040ae54e0,coven.hodl,55
0x8baf972eef3effd5959b9d8e27e2289dcabde3c3,coven.hodl,54
0xaf29f1b56a5050f9f12f937b491ad46510261adf,coven.hodl,101
0x9e8997182a55b759badb04fab3a1443bd9e2657e,coven.hodl,59
0xc1423b7f06d3eb9196d3e14b1b97d5be1c1a5c42,coven.hodl,49
0xa4a6e9506704cfcb2c4c2370800b869e9f46aea4,coven.hodl,55
0x8832db967d8b7aa6f1a3170d96c03bf371fe850d,coven.hodl,56
0x9092a6c64c906c5a3eb26ecc69649e76fb7f8b4a,coven.hodl,59
0x08f6e849e102a0ec7969a7dff655a083482b032f,coven.hodl,56
0x3b23486629bedd8a18f90717d2657116ad1a7c03,coven.hodl,57
0xeac460239a3441b9b4c49462baab0f7ec986690d,coven.hodl,75
0x88eb6a92e7b736a96ea0922f37cc8bc8076077a4,coven.hodl,102
0x5978e4046df44e18c4dc152278d90b01de31fb77,coven.hodl,60
0x769c548c2f969a5ef64fb6e4d46f2e7c729702c3,coven.hodl,102
0x00d16f998e1f62fb2a58995dd2042f108eb800d1,coven.hodl,58
0xac4c458ea0c014d6f1613a210486c163aad89086,coven.hodl,58
0x9bcfac3a3f7a58ca04ccda110d87ca40d862c970,coven.hodl,49
0xc723eff108587af13484fd04d6a0ae7e2ef37d5f,coven.hodl,49
0x0eefd13336d1ec0a5d2b12bfa0f34a5cc4f3ba28,coven.hodl,49
0x8eed0730a6511d7dc656a55497fdf15ea722fffc,coven.hodl,56
0x920e1df91fb83c3a6591a81d0a34d26eac5a999a,coven.hodl,91
0xf082373d8f6396e13e6cbee93a505e8442edd3a5,coven.hodl,101
0x0048d77cd53479c2e9594d55f058a224041c11ce,coven.hodl,55
0x70ddb5abf21202602b57f4860ee1262a594a0086,coven.hodl,60
0x305bd1e4499e58f2b6566df1d37754f4ba8badbb,coven.hodl,60
0xeb35d82b80fd0956c2b10f16a6ed29e4dc084733,coven.hodl,48
0xcbbffaf7b6c67790821e27a6ca526569b31a7fda,coven.hodl,56
0x7c2793d090b7bd19c9cc9e8b608601f3566ddbd3,coven.hodl,59
0x155b6f9c89904ecdd62ffa2fd8170a9bcdaddbc8,coven.hodl,94
0x9dd12e8a18fe70a889c7d27ac49623c2942c5b00,coven.hodl,75
0xd7be5692548d971eb47dd7705df2998a87a2c86d,coven.hodl,101
0xf2d5de7380dae11f852cc75aa669115985771db2,coven.hodl,58
0xdfa50a5758a56e9d19159d4fdff789dd5cd49815,coven.hodl,59
0x548199dd588c22982fbd5c702a90f314fcad5046,coven.hodl,77
0xfac5d6691d1e5f9dbceb616613638c14a7397d40,coven.hodl,57
0x23d9bd4dbce18c67ea0bf68ff3c61b28f7018c3e,coven.hodl,101
0x97ad2b9fc7bbe5fba42892254a4e13ba7a97cc48,coven.hodl,75
0x1d14d9e297dfbce003f5a8ebcf8cba7faee70b91,coven.hodl,59
0x9b459d49b86564794e3291406b2a58032c7af15c,coven.hodl,60
0x3f2d363751a476cee21553c307b3a47fd560aac2,coven.hodl,77
0xf8d1d7d7a279be27522146c7f47ce547f7d9408b,coven.hodl,57
0xdb9cd6898f7816eff0b18f093cc477e93ada830f,coven.hodl,58
0x1ed9c08cd235345c7d429c4b4bbf661d20ff3459,coven.hodl,101
0xfc401571ea7e403bf76acbae7ecebb49280a58c9,coven.hodl,49
0x9d5eba6fd1187fcadcc98cd2321bd59a495935e6,coven.hodl,56
0x49318f3cf2a272ed8a1e1b4071fc334f12e65b4c,coven.hodl,87
0xebc614d99cf517c93c1fea58f40ab406b0dab6c5,coven.hodl,54
0xa8848847e261ac810da47fe7aef8eb82a0a7ce2e,coven.hodl,56
0x952d91e1b1d13ec4d0906bb2729873de07c7a2ad,coven.hodl,57
0xf60cf6df1b78aa9a43a93d4e8ff6a571c371d9e7,coven.hodl,81
0xdacc8ab430b1249f1caa672b412ac60afcbfdf66,coven.hodl,56
0x5ef45327469b9d0decc34ed4636d8cab166c0c48,coven.hodl,56
0x68eb0c2968b869dafe06740cbb475701848a3170,coven.hodl,56
0x88f09bdc8e99272588242a808052eb32702f88d0,coven.hodl,57
0x1b9da462d07512fa37021973d853b59debb761dd,coven.hodl,59
0xcd981c667b2a5984ec30584abf5ad481ee63c5ce,coven.hodl,48
0xc3df0dd04f8c6bd01e03eee6fe1e2b18d76432af,coven.hodl,48
0x4f944fc3399d25bcea8246cacab10ff257bd205d,coven.hodl,94
0xc875295e78f772575d3a772c03cd13f6520a5913,coven.hodl,94
0x26bbec292e5080ecfd36f38ff1619ff35826b113,coven.hodl,48
0xb2b49fdc8afe4dee66c35ec1c7f578984b203fb3,coven.hodl,49
0x16c3676077017b856dff4514170332abd7dc2729,coven.hodl,87
0x0b8639d5aac89faf6e6d69906b4141c49ecb9fbb,coven.hodl,93
0x2c3b79b4fb76b2bde07d457ece647f1c63885418,coven.hodl,55
0xb43a47aa7a5d8a11566ae25d1cd38e837f7e0a73,coven.hodl,54
0xbbdc65b1eca17750bcbe1e43d5ed2c100f2f811d,coven.hodl,48
0x38f352e12ba6156a4f299972407653ff383e33c9,coven.hodl,101
0x1ba2af9529920731c248f20f716d8e9f3a0319a4,coven.hodl,59
0x029030acd4208516a847e5c2f4ce845815fa4d72,coven.hodl,56
0x6150478dd4f52e9aabe27555ac0d2cca41c54677,coven.hodl,57
0x862fa4387aad67047bdc289f02e18a6add9f5e9b,coven.hodl,58
0xb696417a40ab59919c8ff6e81f5963e108ca271a,coven.hodl,94
0xf72c9611b242bb0b833e549086b66c7939880403,coven.hodl,76
0x9e724c94692eea5777cad2e7ebf40c338169b268,coven.hodl,58
0xd8b260d5d722c7910a1fd0f9e6cc7bee62e84ca9,coven.hodl,60
0x7d67a6fcf794219de12c13ffd082b686a043e679,coven.hodl,78
0xda70761a63d5d0dde3bde3b179126127cccb44b3,coven.hodl,60
0x55313b424de97716c9dfc7f6f97dcaab0234274d,coven.hodl,54
0x84f4bf35863eb02c9fa55f375bdf1f8984d0694f,coven.hodl,88
0x9194efdf03174a804f3552f4f7b7a4bb74badb7f,coven.hodl,87
0x57fffc54be305346bf8108c666b54cea9aec5cce,coven.hodl,49
0x1ef9bdd0b834319b90d13b52eb5300783b050ab4,coven.hodl,49
0x60bf79f7ccb4b1bc9207b1ea3a8d4afaf6160366,coven.hodl,77
0xc8ec0fa33c777c26e6c7fb8874c41cb2b8aff8fa,coven.hodl,101
0x57ad45ccd0c2ee409d6c391299c34d2a4418d6d9,coven.hodl,97
0xc99a4adb0f552559d8d4a74a131cbeb25005e849,coven.hodl,49
0xfae934d2ff247dd1b69a2c9d45dbae6c3ca4770c,coven.hodl,55
0x96b8032fecf3825bd2d02644875ae48201473826,coven.hodl,54
0x335731417df0dbe061c3d1f0b0b6bbf8003d7f4a,coven.hodl,59
0x327b6fe69e64bac40ee53d2acfa1f2a3cd355e8e,coven.hodl,56
0x397cc92da013952925851fef9aa0afef150e4d8c,coven.hodl,59
0x68a3eddc3006391503cd64654a5f39b33134213d,coven.hodl,55
0xc8205bfa4c72927464f5012653c2120660edced5,coven.hodl,59
0x0af2f1b49a1082837842785a01e4abb094976789,coven.hodl,58
0x9a6fc94cc1056e5696a538a6ec78247be731e233,coven.hodl,60
0x25dfdd301321b43d23a2d73f05beb0e06b633bb5,coven.hodl,55
0x6cfd3272cf940eb94e83a654deae124dfc65f681,coven.hodl,77
0x34f1a23caf2ba6d14c07f6774ee0808cbc520459,coven.hodl,48
0xe24a3b31c15a67623249dea8c95d191ad87eb3d6,coven.hodl,101
0x3616890e2aa5de7c6a8ee15caa3950910d206823,coven.hodl,55
0xc9ec77e5c491e18d28d8bab95e5cb91da2b3a277,coven.hodl,101
0x90c3100ef66f346db4a8382edf656a2251ef92c1,coven.hodl,101
0x64b5539782ff9bea8beaf691f66c69c53cd371aa,coven.hodl,83
0x2a5fe50b010501f9440319c7031c2b665035c9db,coven.hodl,88
0x6d305d75e328dc4814dc384d8784d9c98430b9e0,coven.hodl,57
0xfa6b3df826636eb76e23c1ee38180db3b8f60a86,coven.hodl,99
0x59ed3d4d3459a5c042834bbec12d21afa302de5a,coven.hodl,59
0x35738b8d41c9a34dc695507b90ad15bc33104a2d,coven.hodl,101
0x9870a1661d32565aea4a2a952d476755e5f1cc51,coven.hodl,87
0x9ff26d7e160a52064b328e38793e3569acbcae99,coven.hodl,94
0xed33ed5a367fbb50e5e13282340d5c87dd13c216,coven.hodl,58
0x16b9b21c114d281a40cc714b530c1b48f34cf7af,coven.hodl,48
0x0a54cf15a8719db69b5cc40d797a213ca9407b8e,coven.hodl,100
0x75524508ae826e7e686e24664816eba3b162f61d,coven.hodl,92
0xfb210a24b8553d04c6a1072a1d0215ee154799cd,coven.hodl,54
0x5d37b1c199ccf29bc287624e8658e8a82938f3d8,coven.hodl,55
0x6cda07672ccf699f3754217e5a49c5d73b952b96,coven.hodl,48
0x138fffacbf9f0a58e78dd24ba7a5467c1c23ace4,coven.hodl,57
0xcf966a438538a0cf527ae24ac40f16f63375896c,coven.hodl,48
0xbe8f77b88eb28f6bc2bf8b03692afb9909d78cef,coven.hodl,59
0xf23d4021bad0c2f50fc97910ec249bbae0dc3ff3,coven.hodl,55
0xad0c3178c84cbbfee9eefda1faba52ccd67ee1d9,coven.hodl,55
0xd77ab381e769d330e50d9f32ecdd216474f4e386,coven.hodl,55
0x28d448382458f44164d92522a14ebc1bf8f3990c,coven.hodl,87
0xb68f04c6552c79091ac1b2dd90a457d723121ba4,coven.hodl,94
0xc38ea63c6ac454333279513093cb5a886c34cb58,coven.hodl,58
0xcc65fa278b917042822538c44ba10ad646824026,coven.hodl,75
0x58b5cdd4e7eba4e17f8b229a2d37831cd22795f1,coven.hodl,75
0x60870aaac25601f11f8afbe7131180e36fca4ee9,coven.hodl,94
0x911765e6cbf6f1dfc7c1bacc01be7e32612aa541,coven.hodl,48
0x716352a37d82078e396e7a7a231af765beb63cda,coven.hodl,57
0x36a0e8c63e14223492ff5687b0db557427b58108,coven.hodl,49
0x772013839ffeb06647c617b16efe7d8f503a9e72,coven.hodl,49
0xe648f00266678cb3acb03ba73221b3ea522af385,coven.hodl,78
0x19d8da2674e8a025154153297ea3ab918debf96d,coven.hodl,79
0xa0cf3c5d8eb6924d359315a05912f11ee43938f5,coven.hodl,49
0xa1b9b33aa2c318ea67d280cff079aac2d4784a13,coven.hodl,48
0x758e2c95a6bd788e7e71ac04bfaf2c3e9e3e5e54,coven.hodl,78
0x2e53cecbf0a006752a0bfba76d3416812b14a2de,coven.hodl,56
0xd6ff7a27992b59cd9733dac67eac0a9dc1c940c8,coven.hodl,49
0xb563f643a659d8326a7a464ac7921a89b2886a28,coven.hodl,88
0x43ba21786859a60bbc3fbd1c15312f862bf160b9,coven.hodl,57
0x8782be60ae1db3a06e326dcb20893b1c6967369e,coven.hodl,94
0x2afe7d20fd4b39a1bf3e1d77217c70d4fa21b727,coven.hodl,94
0xa1c26a80db0b3da4ef9f928857528c4ebb919708,coven.hodl,54
0x1a6e0f0db912a7fb77f1d4c97a69e6cc6e475a2a,coven.hodl,48
0xe6c270a2e63fe8ea05f3c8e0976eca2bf73bd3a4,coven.hodl,48
0x0d5ac83bd9d0bb9a98e4371df81978a012b86ce1,coven.hodl,94
0x7ca401230ac8e4f3d17e003e54aa00873db38c13,coven.hodl,101
0xcdb05dbf33f47da1fbdf3582ca0d7e576e213a8a,coven.hodl,54
0x61aa5c99c5bd4adf4a1e92334ff1561f37c6577d,coven.hodl,60
0xb59304265fa8fc53a1effc127dbaa8567e202f81,coven.hodl,49
0xd7f4480ddccbb87a77f04d238aab1a1ba93a94c7,coven.hodl,60
0xb27b3cd0efd8f70257cec812ea4330670c4d4fc5,coven.hodl,55
0x962bcd87d9d2735950ebbbaf236d2ed6f3c224e1,coven.hodl,54
0xddf2741dd74e823436a1d15947a4c71c7bbc2b14,coven.hodl,48
